year,first_name,middle_name,last_name,affiliation,original specialization,modified specializationmemoriam,email_affiliation,related_aff,umbrella_spec,,
1992,Claude,A.,Piantadosi,['Duke University School of Medicine'],"['Internal Medicine', 'Cell Biology', 'Toxicology', 'Pulmonology', 'Physiology', 'Environmental Medicine', 'Critical Care Medicine']","['Internal Medicine', 'Toxicology', 'Pulmonology', 'Critical Care Medicine']",['ASCI'],['Duke University Affiliates*'],"['Duke University and Health System', 'Duke University Medical Center', 'Duke University School of Medicine', 'Duke-NUS Medical School']",,
1992,Jennifer,M.,Puck,"['University of California, San Francisco, School of Medicine']","['Pediatrics', 'Genetics', 'Infectious Disease', 'Immunology', 'Gene Transfer/Gene Therapy', 'General Medicine']","['Pediatrics', 'Genetics', 'Infectious Disease', 'General Medicine']",['ASCI'],[],[],,
1992,Neil,E.,Reiner,['University of British Columbia School of Medicine'],"['Infectious Disease', 'Immunology']",['Infectious Disease'],['ASCI'],[],[],,
1992,Daniel,N.,Sauder,[],"['Dermatology', 'Immunology']",['Dermatology'],['ASCI'],[],[],,
1992,Victor,L.,Schuster,['Albert Einstein College of Medicine of Yeshiva University'],"['Cell Biology', 'Nephrology', 'Physiology', 'Internal Medicine']","['Nephrology', 'Internal Medicine']",['ASCI'],[],[],,
1992,Christine,E.,Seidman,"[""Harvard Medical School, Brigham & Women's Hospital""]","['Cardiology', 'Developmental Biology', 'Genetics']","['Cardiology', 'Genetics']",['ASCI'],['Harvard University Affiliates*'],"['Broad Institute of Harvard and M.I.T.', 'Harvard Medical School', 'Harvard Medical School, Beth Israel Deaconess Medical Center', ""Harvard Medical School, Boston Children's Hospital"", ""Harvard Medical School, Brigham & Women's Hospital"", 'Harvard Medical School, Center For Blood Research', 'Harvard Medical School, Dana-Farber Cancer Institute', 'Harvard Medical School, Joslin Diabetes Center', 'Harvard Medical School, Massachusetts General Hospital', 'Harvard School of Public Health', 'Mount Auburn Hospital', 'Mass General Brigham']",,
1992,Joseph,H.,Sellin,['Baylor College of Medicine'],"['Oncology', 'Physiology', 'Hepatology', 'Gastroenterology']","['Hepatology', 'Gastroenterology']",['ASCI'],[],[],,
1992,Harry,,Shamoon,['Albert Einstein College of Medicine of Yeshiva University'],"['Endocrinology', 'Metabolism', 'Diabetes', 'Physiology']","['Endocrinology', 'Metabolism', 'Diabetes']",['ASCI'],[],[],,
1992,Martin,F.,Shapiro,"['University of California, Los Angeles, David Geffen School of Medicine']","['Outcomes research', 'Internal Medicine', 'General Medicine', 'Health services research']","['Internal Medicine', 'General Medicine']",['ASCI'],[],[],,
1992,Steve,S.,Sommer,[],"['Preventive Medicine', 'Epidemiology', 'Psychiatry', 'Genetics', 'Hematology', 'Molecular Biology']","['Psychiatry', 'Genetics', 'Hematology']",['ASCI'],[],[],,
1992,Brian,L.,Strom,"['Rutgers, The State University of New Jersey']","['Pharmacology', 'General Medicine', 'Epidemiology', 'Health services research', 'Outcomes research', 'Preventive Medicine']",['General Medicine'],['ASCI'],['Rutgers University Affiliates*'],"['Rutgers, New Jersey Medical School', 'Rutgers, Robert Wood Johnson Medical School', 'Rutgers, The State University of New Jersey']",,
1992,Rebecca,A,Taub,[],[],[],['ASCI'],[],[],,
1992,Sherida,E.,Tollefsen,['St. Louis University School of Medicine'],"['Pediatrics', 'Biochemistry', 'Endocrinology']","['Pediatrics', 'Endocrinology']",['ASCI'],['St. Louis University Affiliates*'],"['St. Louis University Health Science Center', 'St. Louis University School of Medicine']",,
1992,Giovanna,,Tosato,['National Institutes of Health'],"['Oncology', 'Infectious Disease', 'Immunology', 'Virology', 'Cell Biology', 'Hematology']","['Infectious Disease', 'Hematology']",['ASCI'],[],[],,
1992,Joel,M,Weinberg,[],[],[],['ASCI'],[],[],,
1992,Michael,A.,Weiss,['Indiana University School of Medicine'],"['Oncology', 'Biophysics', 'Endocrinology', 'Developmental Biology', 'Biochemistry']",['Endocrinology'],['ASCI'],[],[],,
1992,James,M.,Wilson,['University of Pennsylvania Perelman School of Medicine'],"['Molecular Biology', 'Critical Care Medicine', 'Internal Medicine', 'Genetics', 'Immunology', 'Bioethics', 'Gene Transfer/Gene Therapy', 'Virology']","['Critical Care Medicine', 'Internal Medicine', 'Genetics']",['ASCI'],[],[],,
1992,Stephen,J.,Winters,['University of Louisville School of Medicine'],"['Internal Medicine', 'Endocrinology']","['Internal Medicine', 'Endocrinology']",['ASCI'],[],[],,
1992,Ken,Scott,Zaner,['Boston University School of Medicine'],"['Biomedical Engineering', 'Biophysics', 'Health services research', 'Health care policy', 'Cell Biology', 'Public Policy', 'Hematology', 'Administration', 'Oncology', 'Biochemistry', 'Internal Medicine']","['Hematology', 'Internal Medicine']",['ASCI'],['Boston University Affiliates*'],"['Boston University School of Medicine', 'Boston University School of Public Health']",,
1993,Grant,J.,Anhalt,['Johns Hopkins University School of Medicine'],"['Immunology', 'Dermatology']",['Dermatology'],['ASCI'],['Johns Hopkins University Affiliates*'],"['Johns Hopkins Bloomberg School of Public Health', 'Johns Hopkins Medical Institutes', 'Johns Hopkins University School of Medicine']",,
1993,Andrew,,Arnold,['University of Connecticut School of Medicine'],"['Oncology', 'Molecular Biology', 'Genetics', 'Metabolism', 'Endocrinology']","['Genetics', 'Metabolism', 'Endocrinology']",['ASCI'],[],[],,
1993,Bruce,R.,Bacon,['St. Louis University School of Medicine'],"['Internal Medicine', 'Hepatology', 'Gastroenterology']","['Internal Medicine', 'Hepatology', 'Gastroenterology']",['ASCI'],['St. Louis University Affiliates*'],"['St. Louis University Health Science Center', 'St. Louis University School of Medicine']",,
1993,Ariel,L.,Barkan,['University of Michigan Medical School'],"['Endocrinology', 'Metabolism']","['Endocrinology', 'Metabolism']",['ASCI'],[],[],,
1993,Eric,C.,Beyer,['University of Chicago Pritzker School of Medicine'],"['Biochemistry', 'Cell Biology', 'Biophysics', 'Pharmacology', 'Pediatrics', 'Cardiovascular Disease', 'Hematology', 'Oncology', 'Developmental Biology', 'Molecular Biology']","['Pediatrics', 'Cardiovascular Disease', 'Hematology']",['ASCI'],[],[],,
1993,Barbara,E.,Bierer,"[""Harvard Medical School, Brigham & Women's Hospital""]","['Bone marrow transplantation', 'Infectious Disease', 'Biochemistry', 'Oncology', 'Hematology', 'Internal Medicine', 'Immunology']","['Bone marrow transplantation', 'Infectious Disease', 'Hematology', 'Internal Medicine']",['ASCI'],['Harvard University Affiliates*'],"['Broad Institute of Harvard and M.I.T.', 'Harvard Medical School', 'Harvard Medical School, Beth Israel Deaconess Medical Center', ""Harvard Medical School, Boston Children's Hospital"", ""Harvard Medical School, Brigham & Women's Hospital"", 'Harvard Medical School, Center For Blood Research', 'Harvard Medical School, Dana-Farber Cancer Institute', 'Harvard Medical School, Joslin Diabetes Center', 'Harvard Medical School, Massachusetts General Hospital', 'Harvard School of Public Health', 'Mount Auburn Hospital', 'Mass General Brigham']",,
1993,David,A.,Brenner,"['University of California, San Diego, School of Medicine']","['Gastroenterology', 'Biochemistry', 'Biophysics', 'Hepatology']","['Gastroenterology', 'Hepatology']",['ASCI'],[],[],,
1993,Matthew,D.,Breyer,"['Indiana University School of Medicine', 'Janssen Pharmaceuticals']","['Molecular Biology', 'Pharmacology', 'Nephrology', 'Internal Medicine', 'Diabetes', 'Hypertension', 'Physiology']","['Nephrology', 'Internal Medicine', 'Diabetes']",['ASCI'],[],[],,
1993,Bradley,E.,Britigan,"['University of Nebraska, College of Medicine']","['Biochemistry', 'Infectious Disease', 'Immunology', 'Microbiology']","['Infectious Disease', 'Microbiology']",['ASCI'],['University of Nebraska Affiliates*'],"['University of Nebraska Medical Center', 'University of Nebraska, College of Medicine']",,
1993,George,H.,Caughey,[],[],[],['ASCI'],[],[],,
1993,David,D.,Chaplin,['University of Alabama at Birmingham School of Medicine'],"['Internal Medicine', 'Immunology', 'Microbiology', 'Allergy', 'Developmental Biology', 'Molecular Biology']","['Internal Medicine', 'Microbiology', 'Allergy']",['ASCI'],[],[],,
1993,Israel,F.,Charo,"['University of California, San Francisco, School of Medicine', 'Gladstone Institutes']","['Cardiovascular Disease', 'Rheumatology', 'Internal Medicine']","['Cardiovascular Disease', 'Rheumatology', 'Internal Medicine']",['ASCI'],[],[],,
1993,David,E.,Clapham,"['Howard Hughes Medical Institute', 'Howard Hughes Medical Institute']","['Neurobiology', 'Cardiology', 'Cardiovascular Disease', 'Cell Biology', 'Pediatrics', 'Biophysics']","['Cardiology', 'Cardiovascular Disease', 'Pediatrics']",['ASCI'],[],[],,
1993,Kevin,D.,Cooper,['Case Western Reserve University School of Medicine'],"['Administration', 'Dermatology', 'Oncology', 'Immunology']",['Dermatology'],['ASCI'],[],[],,
1993,Mark,A.,Creager,['Dartmouth Geisel School of Medicine'],['Cardiovascular Disease'],['Cardiovascular Disease'],['ASCI'],[],[],,
1993,James,M.,Cunningham,"[""Harvard Medical School, Brigham & Women's Hospital""]","['Oncology', 'Virology', 'Internal Medicine', 'Hematology']","['Internal Medicine', 'Hematology']",['ASCI'],['Harvard University Affiliates*'],"['Broad Institute of Harvard and M.I.T.', 'Harvard Medical School', 'Harvard Medical School, Beth Israel Deaconess Medical Center', ""Harvard Medical School, Boston Children's Hospital"", ""Harvard Medical School, Brigham & Women's Hospital"", 'Harvard Medical School, Center For Blood Research', 'Harvard Medical School, Dana-Farber Cancer Institute', 'Harvard Medical School, Joslin Diabetes Center', 'Harvard Medical School, Massachusetts General Hospital', 'Harvard School of Public Health', 'Mount Auburn Hospital', 'Mass General Brigham']",,
1993,Daniel,,Dimaio,[],[],[],['ASCI'],[],[],,
1993,David,T.,Felson,['Boston University School of Medicine'],"['Health services research', 'Internal Medicine', 'Epidemiology', 'Rheumatology', 'Outcomes research']","['Internal Medicine', 'Rheumatology']",['ASCI'],['Boston University Affiliates*'],"['Boston University School of Medicine', 'Boston University School of Public Health']",,
1993,Janice,Lynn,Gabrilove,['Icahn School of Medicine at Mount Sinai'],"['Oncology', 'Hematology']",['Hematology'],['ASCI'],['Mount Sinai Affiliates*'],"['Mount Sinai Hospital, Toronto', 'Icahn School of Medicine at Mount Sinai', 'Mount Sinai Beth Israel', 'Samuel Lunenfeld Research Institute of Mount Sinai Hospital']",,
1993,Stanton,L.,Gerson,['Case Western Reserve University School of Medicine'],"['Oncology', 'Hematology']",['Hematology'],['ASCI'],[],[],,
1993,Jonathan,,Gitlin,[],"['Pediatrics', 'Metabolism', 'Biochemistry', 'Cell Biology', 'Molecular Biology', 'Genetics']","['Pediatrics', 'Metabolism', 'Genetics']",['ASCI'],[],[],,
1993,Arthur,,Gutierrez-Hartmann,['University of Colorado School of Medicine'],"['Endocrinology', 'Biochemistry', 'Molecular Biology']",['Endocrinology'],['ASCI'],['University of Colorado Affiliates*'],"['University of Colorado Health Sciences Center', 'University of Colorado School of Medicine']",,
1993,William,N.,Hait,[],"['Oncology', 'Pharmacology']",[],['ASCI'],[],[],,
1993,Raymond,C.,Harris,['Vanderbilt University School of Medicine'],"['Physiology', 'Nephrology', 'Internal Medicine', 'Developmental Biology', 'Hypertension', 'Cell Biology']","['Nephrology', 'Internal Medicine']",['ASCI'],[],[],,
1993,Andrew,R.,Hoffman,['Stanford University School of Medicine'],[],[],['ASCI'],['Stanford University Affiliates*'],"['Stanford University School of Medicine', 'Stanford, Institute for Stem Cell Biology and Regenerative Medicine']",,
1993,V.,Michael,Holers,['University of Colorado School of Medicine'],"['Immunology', 'Internal Medicine', 'Rheumatology']","['Internal Medicine', 'Rheumatology']",['ASCI'],['University of Colorado Affiliates*'],"['University of Colorado Health Sciences Center', 'University of Colorado School of Medicine']",,
1993,Michael,J.,Holtzman,['Washington University School of Medicine in St. Louis'],"['Cell Biology', 'Virology', 'Molecular Biology', 'Physiology', 'Pulmonology', 'Critical Care Medicine', 'Allergy', 'Immunology', 'Genetics', 'Microbiology', 'Genomics', 'Biochemistry', 'Internal Medicine', 'Administration']","['Pulmonology', 'Critical Care Medicine', 'Allergy', 'Genetics', 'Microbiology', 'Genomics', 'Internal Medicine']",['ASCI'],[],[],,
1993,John,B.,Imboden,"['University of California, San Francisco, School of Medicine']","['Rheumatology', 'Immunology']",['Rheumatology'],['ASCI'],[],[],,
1993,Barton,A,Kamen,[],[],[],['ASCI'],[],[],,
1993,Sanjiv,,Kaul,['Oregon Health Science University School of Medicine'],['Cardiovascular Disease'],['Cardiovascular Disease'],['ASCI'],['Oregon Health & Science Affiliates*'],"['Oregon Health & Science University', 'Oregon Health Science University School of Medicine']",,
1993,Kenneth,,Kaushansky,['Renaissance School of Medicine at Stony Brook University'],"['Hematology', 'Internal Medicine']","['Hematology', 'Internal Medicine']",['ASCI'],[],[],,
1993,John,H.,Kehrl,[],[],[],['ASCI'],[],[],,
1993,Ilan,R.,Kirsch,[],"['Oncology', 'Developmental Biology', 'Pediatrics', 'Molecular Biology', 'Genetics']","['Pediatrics', 'Genetics']",['ASCI'],[],[],,
1993,Paul,E.,Klotman,['Baylor College of Medicine'],"['Infectious Disease', 'Nephrology']","['Infectious Disease', 'Nephrology']",['ASCI'],[],[],,
1993,Andrew,S.,Kraft,"['University of Arizona College of Medicine', 'University of Arizona Cancer Center']","['Oncology', 'Administration']",[],['ASCI'],['University of Arizona Affiliates*'],"['University of Arizona Cancer Center', 'University of Arizona College of Medicine', 'University of Arizona Health Sciences']",,
1993,Donald,Y.M.,Leung,['National Jewish Health'],"['Allergy', 'Immunology', 'Pediatrics']","['Allergy', 'Pediatrics']",['ASCI'],[],[],,
1993,Mark,,Levine,['National Institutes of Health'],"['Metabolism', 'Molecular Biology', 'Biochemistry', 'Cell Biology']",['Metabolism'],['ASCI'],[],[],,
1993,Ellen,,Li,['Renaissance School of Medicine at Stony Brook University'],"['Molecular Biology', 'Gastroenterology']",['Gastroenterology'],['ASCI'],[],[],,
1993,Benjamin,J.,Luft,['Renaissance School of Medicine at Stony Brook University'],"['General Medicine', 'Infectious Disease', 'Administration', 'Vaccines']","['General Medicine', 'Infectious Disease']",['ASCI'],[],[],,
1993,Timothy,W.,Meyer,[],[],[],['ASCI'],[],[],,
1993,André,E.,Nel,"['University of California, Los Angeles, David Geffen School of Medicine']","['Allergy', 'Toxicology', 'Genetics', 'Biochemistry', 'Genetics', 'Immunology']","['Allergy', 'Toxicology', 'Genetics', 'Genetics']",['ASCI'],[],[],,
1993,Thomas,B.,Nutman,['National Institutes of Health'],"['Tropical Medicine', 'Immunology', 'Infectious Disease', 'Internal Medicine', 'Allergy']","['Infectious Disease', 'Internal Medicine', 'Allergy']",['ASCI'],[],[],,
1993,Susan,P.,Perrine,['Boston University School of Medicine'],"['Hematology', 'Pediatrics', 'Oncology']","['Hematology', 'Pediatrics']",['ASCI'],['Boston University Affiliates*'],"['Boston University School of Medicine', 'Boston University School of Public Health']",,
1993,David,Bram,Pryor,['Ascension Health'],"['Outcomes research', 'Administration', 'Cardiology', 'Cardiovascular Disease', 'Internal Medicine', 'Informatics']","['Cardiology', 'Cardiovascular Disease', 'Internal Medicine', 'Informatics']",['ASCI'],[],[],,
1993,Bruce,Compton,Richardson,['University of Michigan Medical School'],"['Environmental Medicine', 'Genetics', 'Internal Medicine', 'Geriatrics', 'Molecular Biology', 'Rheumatology', 'Immunology']","['Genetics', 'Internal Medicine', 'Geriatrics', 'Rheumatology']",['ASCI'],[],[],,
1993,Daniel,,Rotrosen,['National Institutes of Health'],"['Internal Medicine', 'Administration', 'Allergy', 'Immunology', 'Infectious Disease']","['Internal Medicine', 'Allergy', 'Infectious Disease']",['ASCI'],[],[],,
1993,Edward,M,Rubin,[],[],[],['ASCI'],[],[],,
1993,Bruce,Allen,Runyon,[],"['Hepatology', 'General Medicine']","['Hepatology', 'General Medicine']",['ASCI'],[],[],,
1993,Dean,,Sheppard,"['University of California, San Francisco, School of Medicine']","['Genetics', 'Cell Biology', 'Internal Medicine', 'Molecular Biology', 'Pulmonology', 'Critical Care Medicine']","['Genetics', 'Internal Medicine', 'Pulmonology', 'Critical Care Medicine']",['ASCI'],[],[],,
1993,Steven,E,Shoelson,[],[],[],['ASCI'],[],[],,
1993,Leslie,Eric,Silberstein,"[""Harvard Medical School, Boston Children's Hospital""]","['Pathology', 'Bone marrow transplantation', 'Hematology', 'Immunology']","['Pathology', 'Bone marrow transplantation', 'Hematology']",['ASCI'],['Harvard University Affiliates*'],"['Broad Institute of Harvard and M.I.T.', 'Harvard Medical School', 'Harvard Medical School, Beth Israel Deaconess Medical Center', ""Harvard Medical School, Boston Children's Hospital"", ""Harvard Medical School, Brigham & Women's Hospital"", 'Harvard Medical School, Center For Blood Research', 'Harvard Medical School, Dana-Farber Cancer Institute', 'Harvard Medical School, Joslin Diabetes Center', 'Harvard Medical School, Massachusetts General Hospital', 'Harvard School of Public Health', 'Mount Auburn Hospital', 'Mass General Brigham']",,
